fold_id,model_name,segment,rebill_period_t,expected_active_users,actual_active_users,expected_ltv_usd,actual_ltv_usd,n_rows
fold_3,BdW,2021-W34_SUB_WEEKLY_NA_US,12,0.8258,1.0,71.31,66.0,1
fold_3,BdW,2021-W34_SUB_WEEKLY_NA_US,13,0.7498,1.0,83.68,82.5,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_ROW,9,2.9114,2.0,48.04,33.0,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_ROW,10,2.7895,1.0,94.06,49.5,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_ROW,11,2.664,1.0,138.02,66.0,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_ROW,12,2.536,1.0,179.86,82.5,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_ROW,13,2.3382,1.0,218.45,99.0,1
fold_3,BdW,2021-W34_SUB_WEEKLY_ROW,9,1.7099,2.0,28.21,33.0,1
fold_3,BdW,2021-W34_SUB_WEEKLY_ROW,10,1.2348,1.0,48.59,49.5,1
fold_3,BdW,2021-W34_SUB_WEEKLY_ROW,11,1.2268,1.0,68.83,66.0,1
fold_3,BdW,2021-W34_SUB_WEEKLY_ROW,12,1.1278,1.0,87.44,82.5,1
fold_3,BdW,2021-W34_SUB_WEEKLY_ROW,13,0.9355,1.0,102.87,99.0,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_SOUTH_ASIA,9,2.8173,1.0,46.49,16.5,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_SOUTH_ASIA,10,2.6217,1.0,89.74,33.0,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_SOUTH_ASIA,11,2.4067,1.0,129.45,49.5,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_SOUTH_ASIA,12,2.2663,1.0,166.85,66.0,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_SOUTH_ASIA,13,2.2335,1.0,203.7,82.5,1
fold_3,BdW,2021-W34_SUB_WEEKLY_SOUTH_ASIA,9,1.6107,1.0,26.58,16.5,1
fold_3,BdW,2021-W34_SUB_WEEKLY_SOUTH_ASIA,10,1.1637,1.0,45.78,33.0,1
fold_3,BdW,2021-W34_SUB_WEEKLY_SOUTH_ASIA,11,1.1918,1.0,65.44,49.5,1
fold_3,BdW,2021-W34_SUB_WEEKLY_SOUTH_ASIA,12,1.0763,1.0,83.2,66.0,1
fold_3,BdW,2021-W34_SUB_WEEKLY_SOUTH_ASIA,13,0.7527,1.0,95.62,82.5,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_SSA,9,3.1459,2.0,51.91,33.0,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_SSA,10,2.8395,1.0,98.76,49.5,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_SSA,11,2.7977,1.0,144.92,66.0,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_SSA,12,2.533,1.0,186.72,82.5,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_SSA,13,2.5813,1.0,229.31,99.0,1
fold_3,BdW,2021-W34_SUB_WEEKLY_SSA,9,1.7138,2.0,28.28,33.0,1
fold_3,BdW,2021-W34_SUB_WEEKLY_SSA,10,1.5273,1.0,53.48,49.5,1
fold_3,BdW,2021-W34_SUB_WEEKLY_SSA,11,1.3298,1.0,75.42,66.0,1
fold_3,BdW,2021-W34_SUB_WEEKLY_SSA,12,1.2603,1.0,96.21,82.5,1
fold_3,BdW,2021-W34_SUB_WEEKLY_SSA,13,1.0499,1.0,113.54,99.0,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_UK,9,2.4821,1.0,40.95,16.5,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_UK,10,2.465,1.0,81.63,33.0,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_UK,11,2.1835,1.0,117.65,49.5,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_UK,12,2.1469,1.0,153.08,66.0,1
fold_3,Baseline_Survival,2021-W34_SUB_WEEKLY_UK,13,2.1823,1.0,189.09,82.5,1
fold_3,BdW,2021-W34_SUB_WEEKLY_UK,9,1.1467,1.0,18.92,16.5,1
fold_3,BdW,2021-W34_SUB_WEEKLY_UK,10,1.0469,1.0,36.19,33.0,1
fold_3,BdW,2021-W34_SUB_WEEKLY_UK,11,0.9331,1.0,51.59,49.5,1
fold_3,BdW,2021-W34_SUB_WEEKLY_UK,12,0.9029,1.0,66.49,66.0,1
fold_3,BdW,2021-W34_SUB_WEEKLY_UK,13,0.7412,1.0,78.72,82.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_APAC_ANZ,1,8.2363,7.0,135.9,115.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_APAC_ANZ,2,6.089,4.0,236.37,181.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_APAC_ANZ,3,4.8343,3.0,316.13,231.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_APAC_ANZ,1,7.2511,7.0,119.64,115.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_APAC_ANZ,2,4.5284,4.0,194.36,181.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_APAC_ANZ,3,3.3517,3.0,249.66,231.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_APAC_EA,1,8.9977,8.0,148.46,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_APAC_EA,2,7.0666,5.0,265.06,214.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_APAC_EA,3,5.748,4.0,359.9,280.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_APAC_EA,1,8.2077,8.0,135.43,132.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_APAC_EA,2,5.4582,5.0,225.49,214.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_APAC_EA,3,4.134,4.0,293.7,280.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_APAC_SEA,1,8.6604,8.0,142.9,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_APAC_SEA,2,6.7679,5.0,254.57,214.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_APAC_SEA,3,5.2866,4.0,341.8,280.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_APAC_SEA,1,7.8564,8.0,129.63,132.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_APAC_SEA,2,5.0571,5.0,213.07,214.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_APAC_SEA,3,3.867,4.0,276.88,280.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_CIS,1,16.167,14.0,266.76,231.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_CIS,2,12.167,9.0,467.51,379.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_CIS,3,10.0942,7.0,634.07,495.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_CIS,1,14.4253,14.0,238.02,231.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_CIS,2,9.5892,9.0,396.24,379.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_CIS,3,7.1803,7.0,514.71,495.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_DACH,1,8.73,8.0,144.05,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_DACH,2,6.5501,5.0,252.12,214.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_DACH,3,5.4013,4.0,341.24,280.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_DACH,1,7.875,8.0,129.94,132.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_DACH,2,5.2934,5.0,217.28,214.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_DACH,3,3.8126,4.0,280.19,280.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_EAST,1,8.9811,8.0,148.19,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_EAST,2,6.7421,5.0,259.43,214.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_EAST,3,5.6096,4.0,351.99,280.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_EAST,1,8.1221,8.0,134.01,132.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_EAST,2,5.3124,5.0,221.67,214.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_EAST,3,4.0737,4.0,288.89,280.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_NORTH,1,8.5411,8.0,140.93,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_NORTH,2,6.3392,5.0,245.52,214.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_NORTH,3,5.2883,4.0,332.78,280.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_NORTH,1,7.7016,8.0,127.08,132.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_NORTH,2,5.0393,5.0,210.22,214.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_NORTH,3,3.7204,4.0,271.61,280.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_SOUTH,1,8.5195,8.0,140.57,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_SOUTH,2,6.3752,5.0,245.76,214.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_SOUTH,3,5.2381,4.0,332.19,280.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_SOUTH,1,7.8229,8.0,129.08,132.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_SOUTH,2,4.9873,5.0,211.37,214.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_SOUTH,3,3.4472,4.0,268.25,280.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_WEST,1,8.8568,8.0,146.14,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_WEST,2,6.769,5.0,257.83,214.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_EU_WEST,3,5.4314,4.0,347.44,280.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_WEST,1,8.1683,8.0,134.78,132.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_WEST,2,5.3813,5.0,223.57,214.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_EU_WEST,3,3.9954,4.0,289.49,280.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_LATAM,1,17.5212,16.0,289.1,264.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_LATAM,2,13.3168,10.0,508.83,429.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_LATAM,3,10.7273,7.0,685.83,544.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_LATAM,1,15.4601,16.0,255.09,264.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_LATAM,2,10.3876,10.0,426.49,429.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_LATAM,3,7.5721,7.0,551.43,544.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_MENA,1,10.1874,9.0,168.09,148.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_MENA,2,7.955,6.0,299.35,247.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_MENA,3,6.5896,5.0,408.08,330.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_MENA,1,9.2932,9.0,153.34,148.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_MENA,2,6.2648,6.0,256.71,247.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_MENA,3,4.8255,5.0,336.33,330.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_NA_CA,1,9.2136,8.0,152.02,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_NA_CA,2,7.086,5.0,268.94,214.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_NA_CA,3,5.8257,4.0,365.07,280.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_NA_CA,1,8.4961,8.0,140.19,132.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_NA_CA,2,5.6038,5.0,232.65,214.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_NA_CA,3,4.2832,4.0,303.32,280.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_NA_US,1,8.6807,8.0,143.23,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_NA_US,2,6.6882,5.0,253.59,214.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_NA_US,3,5.4295,4.0,343.17,280.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_NA_US,1,7.8878,8.0,130.15,132.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_NA_US,2,5.2522,5.0,216.81,214.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_NA_US,3,4.0576,4.0,283.76,280.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_ROW,1,8.6428,8.0,142.61,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_ROW,2,6.5961,5.0,251.44,214.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_ROW,3,5.453,4.0,341.42,280.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_ROW,1,7.9435,8.0,131.07,132.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_ROW,2,5.1908,5.0,216.72,214.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_ROW,3,3.8816,4.0,280.76,280.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_SOUTH_ASIA,1,8.5719,8.0,141.44,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_SOUTH_ASIA,2,6.5081,5.0,248.82,214.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_SOUTH_ASIA,3,5.2528,4.0,335.49,280.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_SOUTH_ASIA,1,7.7439,8.0,127.77,132.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_SOUTH_ASIA,2,5.079,5.0,211.58,214.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_SOUTH_ASIA,3,3.7777,4.0,273.91,280.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_SSA,1,9.3462,8.0,154.21,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_SSA,2,7.2549,6.0,273.92,231.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_SSA,3,5.818,4.0,369.92,297.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_SSA,1,8.5688,8.0,141.39,132.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_SSA,2,5.7363,6.0,236.03,231.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_SSA,3,4.2186,4.0,305.64,297.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_UK,1,8.5869,8.0,141.68,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_UK,2,6.5325,5.0,249.47,214.5,1
fold_3,Baseline_Survival,2021-W36_SUB_MONTHLY_UK,3,5.4491,4.0,339.38,280.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_UK,1,7.9394,8.0,131.0,132.0,1
fold_3,BdW,2021-W36_SUB_MONTHLY_UK,2,5.243,5.0,217.51,214.5,1
fold_3,BdW,2021-W36_SUB_MONTHLY_UK,3,3.8827,4.0,281.57,280.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_ANZ,7,2.8196,1.0,46.52,16.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_ANZ,8,2.4552,1.0,87.03,33.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_ANZ,9,2.1621,1.0,122.71,49.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_ANZ,10,2.2477,1.0,159.8,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_ANZ,11,2.0699,0.0,193.95,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_ANZ,12,1.8054,0.0,223.74,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_ANZ,13,1.6169,0.0,250.42,66.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_ANZ,7,1.1734,1.0,19.36,16.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_ANZ,8,1.0688,1.0,37.0,33.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_ANZ,9,0.9044,1.0,51.92,49.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_ANZ,10,0.6638,1.0,62.87,66.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_ANZ,11,0.3942,0.0,69.38,66.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_ANZ,12,0.405,0.0,76.06,66.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_ANZ,13,0.2861,0.0,80.78,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_EA,7,2.795,1.0,46.12,16.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_EA,8,2.5413,1.0,88.05,33.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_EA,9,2.16,1.0,123.69,49.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_EA,10,2.068,1.0,157.81,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_EA,11,1.7729,0.0,187.06,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_EA,12,1.6124,0.0,213.67,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_EA,13,1.7035,0.0,241.78,66.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_EA,7,1.1612,1.0,19.16,16.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_EA,8,1.084,1.0,37.05,33.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_EA,9,0.7358,1.0,49.19,49.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_EA,10,0.7309,1.0,61.25,66.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_EA,11,0.3844,0.0,67.59,66.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_EA,12,0.4841,0.0,75.58,66.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_EA,13,0.4006,0.0,82.19,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_SEA,7,3.4337,2.0,56.66,33.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_SEA,8,3.1803,2.0,109.13,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_SEA,9,2.7726,1.0,154.88,82.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_SEA,10,2.621,1.0,198.13,99.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_SEA,11,2.3858,1.0,237.49,115.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_SEA,12,2.3077,1.0,275.57,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_APAC_SEA,13,2.0955,1.0,310.14,148.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_SEA,7,1.9216,2.0,31.71,33.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_SEA,8,1.6014,2.0,58.13,66.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_SEA,9,1.4716,1.0,82.41,82.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_SEA,10,1.2725,1.0,103.41,99.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_SEA,11,1.1245,1.0,121.96,115.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_SEA,12,1.0572,1.0,139.41,132.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_APAC_SEA,13,0.755,1.0,151.86,148.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_CIS,7,4.913,2.0,81.07,33.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_CIS,8,4.4008,2.0,154.17,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_CIS,9,4.0192,2.0,221.36,99.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_CIS,10,3.6805,1.0,275.75,115.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_CIS,11,3.4179,1.0,332.88,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_CIS,12,3.0561,1.0,384.78,148.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_CIS,13,2.9185,1.0,433.69,165.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_CIS,7,2.7383,2.0,45.19,33.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_CIS,8,2.2755,2.0,80.43,66.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_CIS,9,1.7214,2.0,101.72,99.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_CIS,10,1.7493,1.0,153.57,115.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_CIS,11,1.202,1.0,159.5,132.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_CIS,12,0.7603,1.0,149.06,148.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_CIS,13,0.4532,1.0,125.26,165.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_DACH,7,3.3609,2.0,55.45,33.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_DACH,8,3.1258,2.0,107.03,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_DACH,9,2.9583,1.0,155.84,82.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_DACH,10,2.5633,1.0,198.14,99.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_DACH,11,2.5854,1.0,240.8,115.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_DACH,12,2.2308,1.0,277.6,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_DACH,13,2.1371,1.0,312.87,148.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_DACH,7,1.8695,2.0,30.85,33.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_DACH,8,1.6303,2.0,57.75,66.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_DACH,9,1.414,1.0,81.08,82.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_DACH,10,1.3517,1.0,103.38,99.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_DACH,11,1.2286,1.0,123.65,115.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_DACH,12,1.0157,1.0,140.41,132.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_DACH,13,0.9183,1.0,155.56,148.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_EAST,7,2.7203,1.0,44.88,16.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_EAST,8,2.7106,1.0,89.61,33.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_EAST,9,2.3921,1.0,129.08,49.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_EAST,10,2.2521,1.0,166.24,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_EAST,11,1.9775,1.0,198.87,82.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_EAST,12,1.8806,0.0,229.9,82.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_EAST,13,1.746,0.0,258.71,82.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_EAST,7,1.3896,1.0,22.93,16.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_EAST,8,1.1704,1.0,42.24,33.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_EAST,9,0.9323,1.0,57.62,49.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_EAST,10,0.8605,1.0,71.82,66.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_EAST,11,0.6049,1.0,81.8,82.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_EAST,12,0.5216,0.0,90.41,82.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_EAST,13,0.3615,0.0,96.37,82.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_NORTH,7,3.5492,2.0,58.56,33.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_NORTH,8,3.1137,2.0,109.94,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_NORTH,9,2.863,1.0,157.18,82.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_NORTH,10,2.7652,1.0,202.8,99.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_NORTH,11,2.4816,1.0,243.75,115.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_NORTH,12,2.2374,1.0,280.67,132.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_NORTH,13,2.0889,1.0,315.13,148.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_NORTH,7,1.8835,2.0,31.08,33.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_NORTH,8,1.7027,2.0,59.17,66.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_NORTH,9,1.4497,1.0,83.09,82.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_NORTH,10,1.3907,1.0,106.04,99.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_NORTH,11,1.251,1.0,126.68,115.5,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_NORTH,12,1.0566,1.0,144.11,132.0,1
fold_3,BdW,2021-W36_SUB_WEEKLY_EU_NORTH,13,0.9463,1.0,159.73,148.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_SOUTH,7,2.7154,1.0,44.8,16.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_SOUTH,8,2.4229,1.0,84.78,33.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_SOUTH,9,2.2666,1.0,122.18,49.5,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_SOUTH,10,2.1113,1.0,157.02,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_SOUTH,11,1.9467,0.0,189.14,66.0,1
fold_3,Baseline_Survival,2021-W36_SUB_WEEKLY_EU_SOUTH,12,1.8112,0.0,219.02,66.0,1
